id,digit,anio,mes,fecha,municipio,zona,calles,inmueble,oferta,sup lote,sup constr,dormitorios,banios,garaje,nueva,costo total,repetidos,especiales,observaciones,s_mun,s_ofer,s_inm,s_dorm,s_ban,s_neo,s_lot,s_const,S_PRECIO,SL,SC,PRECIO,PLOTE,PCONST,PCOMT,PLTMT,base
1363,rld,2012,10,7,Cochabamba,norte,dpto america IC norte,Departamento,Inmobiliaria,,,3,,1,0,117000,,0,,cb,otro,depto,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,2.00
1364,rld,2012,10,7,Cochabamba,norte,dpto prox cine center,Departamento,Inmobiliaria,,160,3,,1,0,130000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,812.5,,2.00
1365,rld,2012,10,7,Cochabamba,norte,dpto queru queru,Departamento,Inmobiliaria,,239,3,5,,0,,,0,,cb,otro,depto,3,3+,ne,ne,169-272,ne,0,1,0,0,0,,,2.00
1366,rld,2012,10,7,Cochabamba,sarco,dpto,Departamento,Constructora,,170,3,,1,0,118000,,0,,cb,otro,depto,3,ne,ne,ne,169-272,82-130,0,1,1,0,1,694.1176471,,2.00
1367,rld,2012,10,7,Cochabamba,norte,dpto queru queru,Departamento,Inmobiliaria,,113,3,,,1,92000,,0,,cb,otro,depto,3,ne,nueva,ne,52-126,82-130,0,1,1,0,1,814.159292,,2.00
1368,rld,2012,10,7,Cochabamba,norte,dpto sarco,Departamento,Inmobiliaria,,156,3,,,0,84000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,538.4615385,,2.00
1369,rld,2012,10,7,Cochabamba,norte,dpto inm sombrero de chola,Departamento,Inmobiliaria,,122,3,,,0,92000,,0,,cb,otro,depto,3,ne,ne,ne,52-126,82-130,0,1,1,0,1,754.0983607,,2.00
1370,rld,2012,10,7,Cochabamba,norte,dpto america IC norte,Departamento,Inmobiliaria,,158,3,,1,0,,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,ne,0,1,0,0,0,,,2.00
1371,rld,2012,10,7,Cochabamba,norte,dpto america oeste,Departamento,Inmobiliaria,,152,3,,1,0,,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,ne,0,1,0,0,0,,,2.00
1372,rld,2012,10,7,Cochabamba,norte,dpto parque demetrio canelas,Departamento,Inmobiliaria,,150,3,,1,0,95000,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,633.3333333,,2.00
1373,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,239,3,,,0,165000,,0,,cb,otro,depto,3,ne,ne,ne,169-272,130-194,0,1,1,0,1,690.376569,,2.00
1374,rld,2012,10,7,Cochabamba,norte,dpto juan de la rosa,Departamento,Inmobiliaria,,80,2,,,0,63000,,0,,cb,otro,depto,1-2,ne,ne,ne,52-126,11-82,0,1,1,0,1,787.5,,2.00
1375,rld,2012,10,7,Cochabamba,norte,dpto stadium,Departamento,Inmobiliaria,,88,,,,0,55000,,0,,cb,otro,depto,NE,ne,ne,ne,52-126,11-82,0,1,1,0,1,625,,2.00
1376,rld,2012,10,7,Cochabamba,norte,penthouse queru queru,Departamento,Inmobiliaria,,278,4,,,0,220000,,0,,cb,otro,depto,4,ne,ne,ne,273+,194+,0,1,1,0,1,791.3669065,,2.00
1377,rld,2012,10,7,Cochabamba,norte,penthouse queru queru,Departamento,Inmobiliaria,,198,4,,,0,130000,,0,,cb,otro,depto,4,ne,ne,ne,169-272,82-130,0,1,1,0,1,656.5656566,,2.00
1378,rld,2012,10,7,Cochabamba,norte,penthouse sarco,Departamento,Inmobiliaria,,264,4,,,0,130000,,0,,cb,otro,depto,4,ne,ne,ne,169-272,82-130,0,1,1,0,1,492.4242424,,2.00
1379,rld,2012,10,7,Cochabamba,norte,dpto recoleta,Departamento,Inmobiliaria,,138,3,,,0,106000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,768.115942,,2.00
1380,rld,2012,10,7,Cochabamba,norte,dpto juan de la rosa,Departamento,Inmobiliaria,,140,3,,,0,87000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,621.4285714,,2.00
1381,rld,2012,10,7,Cochabamba,sarcobamba,dpto final villavicencio,Departamento,Inmobiliaria,,82,3,,,0,47000,,0,baulera,cb,otro,depto,3,ne,ne,ne,52-126,11-82,0,1,1,0,1,573.1707317,,2.00
1382,rld,2012,10,7,Cochabamba,oeste,dpto final tadeo ahenque,Departamento,Inmobiliaria,,83,3,,,0,65000,,0,,cb,otro,depto,3,ne,ne,ne,52-126,11-82,0,1,1,0,1,783.1325301,,2.00
1383,rld,2012,10,7,Cochabamba,norte,dpto queru queru,Departamento,Inmobiliaria,,115,3,,1,0,87000,,0,,cb,otro,depto,3,ne,ne,ne,52-126,82-130,0,1,1,0,1,756.5217391,,2.00
1384,rld,2012,10,7,Cochabamba,norte,dpto av america oeste,Departamento,Inmobiliaria,,181,3,,1,0,79000,,0,,cb,otro,depto,3,ne,ne,ne,169-272,11-82,0,1,1,0,1,436.4640884,,2.00
1385,rld,2012,10,7,Cochabamba,norte,penthouse av america,Departamento,Inmobiliaria,,550,,,,0,438000,,0,,cb,otro,depto,NE,ne,ne,ne,273+,194+,0,1,1,0,1,796.3636364,,2.00
1386,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,,,,1,1,105000,,0,,cb,otro,depto,NE,ne,nueva,ne,ne,82-130,0,0,1,0,0,,,2.00
1387,rld,2012,10,7,Cochabamba,norte,dpto inm los tiempos,Departamento,Inmobiliaria,,335,4,,,0,290000,,0,,cb,otro,depto,4,ne,ne,ne,273+,194+,0,1,1,0,1,865.6716418,,2.00
1388,rld,2012,10,7,Cochabamba,norte,dpto recoleta,Departamento,Inmobiliaria,,,3,,1,0,,,0,,cb,otro,depto,3,ne,ne,ne,ne,ne,0,0,0,0,0,,,2.00
1389,rld,2012,10,7,Cochabamba,norte,dpto inm pando,Departamento,Inmobiliaria,,,3,,,1,,,0,,cb,otro,depto,3,ne,nueva,ne,ne,ne,0,0,0,0,0,,,2.00
1390,rld,2012,10,7,Cochabamba,centro,dpto ayacucho norte,Departamento,Inmobiliaria,,,,,,0,72500,,0,,cb,otro,depto,NE,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1391,rld,2012,10,7,Cochabamba,centro,dpto inm plaza colon,Departamento,Inmobiliaria,,262,,,,0,135000,,0,,cb,otro,depto,NE,ne,ne,ne,169-272,130-194,0,1,1,0,1,515.2671756,,2.00
1392,rld,2012,10,7,Cochabamba,norte,dpto av america inm cala cala,Departamento,Inmobiliaria,,,2,,1,0,63000,,0,,cb,otro,depto,1-2,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1393,rld,2012,10,7,Cochabamba,sarco,dpto ed atlantic prox beiging,Departamento,Inmobiliaria,,87,3,,1,1,75000,,0,baulera,cb,otro,depto,3,ne,nueva,ne,52-126,11-82,0,1,1,0,1,862.0689655,,2.00
1394,rld,2012,10,7,Cochabamba,norte,dpto villarroel,Departamento,Inmobiliaria,,,,,1,1,148000,,0,,cb,otro,depto,NE,ne,nueva,ne,ne,130-194,0,0,1,0,0,,,2.00
1395,rld,2012,10,7,Cochabamba,centro,dpto en cond inm plaza quintanilla,Departamento,Inmobiliaria,,130,3,,1,0,78000,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,11-82,0,1,1,0,1,600,,2.00
1396,rld,2012,10,7,Cochabamba,norte,dpto inm america y libertador,Departamento,Inmobiliaria,,207,3,,1,0,160000,,0,,cb,otro,depto,3,ne,ne,ne,169-272,130-194,0,1,1,0,1,772.9468599,,2.00
1397,rld,2012,10,7,Cochabamba,norte,dpto recoleta,Departamento,Inmobiliaria,,,3,,,0,158000,,0,,cb,otro,depto,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,2.00
1398,rld,2012,10,7,Cochabamba,norte,dpto inm pte pinto,Departamento,Inmobiliaria,,,2,,1,0,625000,,0,baulera,cb,otro,depto,1-2,ne,ne,ne,ne,194+,0,0,1,0,0,,,2.00
1399,rld,2012,10,7,Cochabamba,centro,dpto prox stadium,Departamento,Inmobiliaria,,,3,,1,0,92000,,0,,cb,otro,depto,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,2.00
1400,rld,2012,10,7,Cochabamba,este,dpto av papa paulo prox col don bosco,Departamento,Inmobiliaria,,,2,,,0,71800,,0,,cb,otro,depto,1-2,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1401,rld,2012,10,7,Cochabamba,norte,dpto pando y circunvalacion,Departamento,Inmobiliaria,,,3,,1,0,75000,,0,,cb,otro,depto,3,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1402,rld,2012,10,7,Cochabamba,norte,dpto libertador bolivar,Departamento,Inmobiliaria,,,3,,,0,97500,,0,,cb,otro,depto,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,2.00
1403,rld,2012,10,7,Cochabamba,chiquicollo,dpto,Departamento,Inmobiliaria,,,3,,1,0,60000,,0,,cb,otro,depto,3,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1404,rld,2012,10,7,Sacaba,sacaba,dpto castillo,Departamento,Inmobiliaria,,156,3,,1,1,,,0,,sac,otro,depto,3,ne,nueva,ne,127-168,ne,0,1,0,0,0,,,2.00
1405,rld,2012,10,7,Cochabamba,centro,dpto torres sofer,Departamento,Inmobiliaria,,,2,,,0,,,0,,cb,otro,depto,1-2,ne,ne,ne,ne,ne,0,0,0,0,0,,,2.00
1406,rld,2012,10,7,Cochabamba,norte,dpto inm mediterraneo,Departamento,Inmobiliaria,,,3,,,0,63000,,0,,cb,otro,depto,3,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1407,rld,2012,10,7,Cochabamba,norte,dpto recoleta,Departamento,Inmobiliaria,,,3,,,0,75000,,0,,cb,otro,depto,3,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1408,rld,2012,10,7,Cochabamba,chiquicollo,dpto,Departamento,Inmobiliaria,,,3,,1,0,60000,,0,,cb,otro,depto,3,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1409,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,,2,,1,0,79000,,0,,cb,otro,depto,1-2,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1410,rld,2012,10,7,Cochabamba,norte,dpto av america y beiging,Departamento,Inmobiliaria,,,2,,,1,55000,,0,,cb,otro,depto,1-2,ne,nueva,ne,ne,11-82,0,0,1,0,0,,,2.00
1411,rld,2012,10,7,Cochabamba,norte,dpto beiging y juan de la rosa,Departamento,Inmobiliaria,,,3,,1,0,67000,,0,,cb,otro,depto,3,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1412,rld,2012,10,7,Cochabamba,norte,dpto beiging y juan de la rosa,Departamento,Inmobiliaria,,,1,,,0,35000,,0,,cb,otro,depto,1-2,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1413,rld,2012,10,7,Cochabamba,norte,dpto av america,Departamento,Inmobiliaria,,157,3,,1,0,125000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,796.1783439,,2.00
1414,rld,2012,10,7,Cochabamba,norte,dpto av villarroel,Departamento,Inmobiliaria,,102,3,,,0,74000,,0,,cb,otro,depto,3,ne,ne,ne,52-126,11-82,0,1,1,0,1,725.4901961,,2.00
1415,rld,2012,10,7,Cochabamba,centro,dpto ayacucho norte,Departamento,Inmobiliaria,,93,2,,,0,74000,,0,,cb,otro,depto,1-2,ne,ne,ne,52-126,11-82,0,1,1,0,1,795.6989247,,2.00
1416,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,,3,,,1,55000,,0,,cb,otro,depto,3,ne,nueva,ne,ne,11-82,0,0,1,0,0,,,2.00
1417,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,168,3,,,1,120000,,0,,cb,otro,depto,3,ne,nueva,ne,127-168,82-130,0,1,1,0,1,714.2857143,,2.00
1418,rld,2012,10,7,Cochabamba,norte,dpto libertador bolivar,Departamento,Inmobiliaria,,160,3,,,1,125000,,0,,cb,otro,depto,3,ne,nueva,ne,127-168,82-130,0,1,1,0,1,781.25,,2.00
1419,rld,2012,10,7,Cochabamba,norte,dpto av villarroel,Departamento,Inmobiliaria,,140,3,,1,0,118000,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,842.8571429,,2.00
1420,rld,2012,10,7,Cochabamba,norte,dpto av villarroel,Departamento,Inmobiliaria,,83,2,,1,1,60000,,0,,cb,otro,depto,1-2,ne,nueva,ne,52-126,11-82,0,1,1,0,1,722.8915663,,2.00
1421,rld,2012,10,7,Cochabamba,norte,duplex juan de la rosa,Departamento,Inmobiliaria,,,3,,1,1,118000,,0,baulera,cb,otro,depto,3,ne,nueva,ne,ne,82-130,0,0,1,0,0,,,2.00
1422,rld,2012,10,7,Cochabamba,norte,dpto IC norte y pando,Departamento,Inmobiliaria,,185,3,,1,1,133000,,0,baulera,cb,otro,depto,3,ne,nueva,ne,169-272,130-194,0,1,1,0,1,718.9189189,,2.00
1423,rld,2012,10,7,Cochabamba,norte,dpto IC norte y pando,Departamento,Inmobiliaria,,140,3,,1,0,120000,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,857.1428571,,2.00
1424,rld,2012,10,7,Cochabamba,norte,dpto pte cobija,Departamento,Inmobiliaria,,120,3,,1,0,78000,,0,baulera,cb,otro,depto,3,ne,ne,ne,52-126,11-82,0,1,1,0,1,650,,2.00
1425,rld,2012,10,7,Cochabamba,norte,dpto temporal,Departamento,Inmobiliaria,,,2,,1,0,66000,,0,,cb,otro,depto,1-2,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1426,rld,2012,10,7,Cochabamba,norte,dpto barrio el profesional,Departamento,Inmobiliaria,,70,2,,,1,44000,,0,,cb,otro,depto,1-2,ne,nueva,ne,52-126,11-82,0,1,1,0,1,628.5714286,,2.00
1427,rld,2012,10,7,Cochabamba,norte,dpto juan de la rosa,Departamento,Inmobiliaria,,141,3,,1,0,88000,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,624.1134752,,2.00
1428,rld,2012,10,7,Cochabamba,norte,dpto pque lincoln,Departamento,Inmobiliaria,,90,,,,1,,,0,,cb,otro,depto,NE,ne,nueva,ne,52-126,ne,0,1,0,0,0,,,2.00
1429,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,140,3,,,1,,,0,,cb,otro,depto,3,ne,nueva,ne,127-168,ne,0,1,0,0,0,,,2.00
1430,rld,2012,10,7,Cochabamba,norte,dpto av santa cruz,Departamento,Inmobiliaria,,60,,,1,0,47000,,0,,cb,otro,depto,NE,ne,ne,ne,52-126,11-82,0,1,1,0,1,783.3333333,,2.00
1431,rld,2012,10,7,Cochabamba,norte,dpto hipermaxi oeste,Departamento,Inmobiliaria,,,2,,1,0,65000,,0,baulera,cb,otro,depto,1-2,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1432,rld,2012,10,7,Cochabamba,centro,dpto prox prado,Departamento,Inmobiliaria,,132,2,,,0,89000,,0,,cb,otro,depto,1-2,ne,ne,ne,127-168,82-130,0,1,1,0,1,674.2424242,,2.00
1433,rld,2012,10,7,Cochabamba,norte,dpto juan de la rosa y beiging,Departamento,Inmobiliaria,,,3,,1,0,67000,,0,,cb,otro,depto,3,ne,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1434,rld,2012,10,7,Colcapirhua,colcapirhua,dpto cap ustariz km 6,Departamento,Inmobiliaria,,,3,,1,1,67000,,0,,colc,otro,depto,3,ne,nueva,ne,ne,11-82,0,0,1,0,0,,,2.00
1435,rld,2012,10,7,Cochabamba,noreste,duplex inm templo mormon,Departamento,Inmobiliaria,,,3,,1,1,79000,,0,,cb,otro,depto,3,ne,nueva,ne,ne,11-82,0,0,1,0,0,,,2.00
1436,rld,2012,10,7,Cochabamba,norte,dpto av juan de la rosa,Departamento,Inmobiliaria,,,1,,,1,34000,,0,,cb,otro,depto,1-2,ne,nueva,ne,ne,11-82,0,0,1,0,0,,,2.00
1437,rld,2012,10,7,Cochabamba,norte,dpto av america oeste,Departamento,Inmobiliaria,,200,3,,1,0,148500,,0,,cb,otro,depto,3,ne,ne,ne,169-272,130-194,0,1,1,0,1,742.5,,2.00
1438,rld,2012,10,7,Cochabamba,norte,penthouse inm av amercia,Departamento,Inmobiliaria,,600,4,,1,0,400000,,0,,cb,otro,depto,4,ne,ne,ne,273+,194+,0,1,1,0,1,666.6666667,,2.00
1439,rld,2012,10,7,Cochabamba,norte,penthouse av america y sta cruz,Departamento,Inmobiliaria,,190,,,1,0,230000,,0,,cb,otro,depto,NE,ne,ne,ne,169-272,194+,0,1,1,0,1,1210.526316,,2.00
1440,rld,2012,10,7,Cochabamba,norte,dpto av melchor urquidi,Departamento,Inmobiliaria,,147,3,,1,1,128000,,0,,cb,otro,depto,3,ne,nueva,ne,127-168,82-130,0,1,1,0,1,870.7482993,,2.00
1441,rld,2012,10,7,Cochabamba,norte,dpto av rene moreno,Departamento,Inmobiliaria,,,2,,1,1,59500,,0,,cb,otro,depto,1-2,ne,nueva,ne,ne,11-82,0,0,1,0,0,,,2.00
1442,rld,2012,10,7,Cochabamba,noreste,dpto univ catolica,Departamento,Inmobiliaria,,150,3,,1,0,160000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,130-194,0,1,1,0,1,1066.666667,,2.00
1443,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,149,3,,1,0,115000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,771.8120805,,2.00
1444,rld,2012,10,7,Cochabamba,norte,duplex inm federico froebel,Departamento,Inmobiliaria,,109,2,,1,0,70000,,0,,cb,otro,depto,1-2,ne,ne,ne,52-126,11-82,0,1,1,0,1,642.2018349,,2.00
1445,rld,2012,10,7,Cochabamba,norte,dpto av villarroel,Departamento,Inmobiliaria,,150,3,,1,0,132000,,0,,cb,otro,depto,3,ne,ne,ne,127-168,130-194,0,1,1,0,1,880,,2.00
1446,rld,2012,10,7,Cochabamba,norte,dpto av uyuni,Departamento,Inmobiliaria,,,3,,1,0,98000,,0,,cb,otro,depto,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,2.00
1447,rld,2012,10,7,Cochabamba,centro,dpto pte cobija,Departamento,Inmobiliaria,,,3,3,1,0,76000,,0,baulera,cb,otro,depto,3,3+,ne,ne,ne,11-82,0,0,1,0,0,,,2.00
1448,rld,2012,10,7,Cochabamba,norte,dpto av villarroel y circunvalacion,Departamento,Inmobiliaria,,151,3,,1,1,95000,,0,baulera,cb,otro,depto,3,ne,nueva,ne,127-168,82-130,0,1,1,0,1,629.1390728,,2.00
1449,rld,2012,10,7,Cochabamba,norte,dpto IC norte america,Departamento,Inmobiliaria,,126,3,,1,0,96000,,0,baulera,cb,otro,depto,3,ne,ne,ne,52-126,82-130,0,1,1,0,1,761.9047619,,2.00
1450,rld,2012,10,7,Cochabamba,norte,dpto av juan de la rosa y melchor perez,Departamento,Inmobiliaria,,141,3,,1,0,98000,,0,baulera,cb,otro,depto,3,ne,ne,ne,127-168,82-130,0,1,1,0,1,695.035461,,2.00
1451,rld,2012,10,7,Cochabamba,centro,dpto,Departamento,Inmobiliaria,,427,4,,1,0,365000,,0,,cb,otro,depto,4,ne,ne,ne,273+,194+,0,1,1,0,1,854.8009368,,2.00
1452,rld,2012,10,7,Sacaba,sacaba,dpto av villazon km 7,Departamento,Inmobiliaria,,140,3,,1,0,52000,,0,,sac,otro,depto,3,ne,ne,ne,127-168,11-82,0,1,1,0,1,371.4285714,,2.00
1453,rld,2012,10,7,Cochabamba,norte,dpto en cond inm beiging,Departamento,Inmobiliaria,,83,3,,,1,61000,,0,,cb,otro,depto,3,ne,nueva,ne,52-126,11-82,0,1,1,0,1,734.939759,,2.00
1454,rld,2012,10,7,Colcapirhua,colcapirhua,dpto av b galindo km7,Departamento,Inmobiliaria,,94,3,,1,0,53000,,0,,colc,otro,depto,3,ne,ne,ne,52-126,11-82,0,1,1,0,1,563.8297872,,2.00
1455,rld,2012,10,7,Cochabamba,norte,dpto av simon lopez prox corte,Departamento,Inmobiliaria,,113,2,,1,0,78000,,0,,cb,otro,depto,1-2,ne,ne,ne,52-126,11-82,0,1,1,0,1,690.2654867,,2.00
1456,rld,2012,10,7,Cochabamba,norte,dpto cala cala,Departamento,Inmobiliaria,,190,3,,,1,137000,,0,,cb,otro,depto,3,ne,nueva,ne,169-272,130-194,0,1,1,0,1,721.0526316,,2.00
1457,rld,2012,10,7,Cochabamba,centro,dpto el prado,Departamento,Inmobiliaria,,84,1,,,0,62000,,0,,cb,otro,depto,1-2,ne,ne,ne,52-126,11-82,0,1,1,0,1,738.0952381,,2.00
